section,row,seat,x,y
318,17,4,6346.52,6815.9
318,17,5,6332.97,6819.43
318,17,6,6319.42,6822.96
318,17,7,6305.87,6826.48
318,17,8,6292.33,6830.01
318,17,9,6278.78,6833.54
318,17,10,6265.23,6837.07
318,17,11,6251.68,6840.6
318,17,12,6238.13,6844.13
318,17,13,6224.59,6847.66
318,17,14,6211.04,6851.19
318,17,15,6197.49,6854.72
318,17,16,6183.94,6858.25
318,17,17,6170.39,6861.77
318,17,18,6156.85,6865.3
318,17,19,6143.3,6868.83
318,17,20,6129.75,6872.36
318,17,21,6116.2,6875.89
318,17,22,6102.65,6879.42
318,17,23,6089.11,6882.95
318,17,24,6075.56,6886.48
318,18,1,6393.34,6829.02
318,18,2,6379.79,6832.55
318,18,3,6366.24,6836.08
318,18,4,6352.69,6839.61
318,18,5,6339.15,6843.14
318,18,6,6325.6,6846.66
318,18,7,6312.05,6850.19
318,18,8,6298.5,6853.72
318,18,9,6284.95,6857.25
318,18,10,6271.41,6860.78
318,18,11,6257.86,6864.31
318,18,12,6244.31,6867.84
318,18,13,6230.76,6871.37
318,18,14,6217.21,6874.9
318,18,15,6203.67,6878.43
318,18,16,6190.12,6881.95
318,18,17,6176.57,6885.48
318,18,18,6163.02,6889.01
318,18,19,6149.47,6892.54
318,18,20,6135.93,6896.07
318,18,21,6122.38,6899.6
318,18,22,6108.83,6903.13
318,18,23,6095.28,6906.66
318,18,24,6081.73,6910.19
318,19,1,6399.51,6852.73
318,19,2,6385.96,6856.26
318,19,3,6372.42,6859.79
318,19,4,6358.87,6863.32
318,19,5,6345.32,6866.84
318,19,6,6331.77,6870.37
318,19,7,6318.22,6873.9
318,19,8,6304.68,6877.43
318,19,9,6291.13,6880.96
318,19,10,6277.58,6884.49
318,19,11,6264.03,6888.02
318,19,12,6250.49,6891.55
318,19,13,6236.94,6895.08
318,19,14,6223.39,6898.61
318,19,15,6209.84,6902.13
318,19,16,6196.29,6905.66
318,19,17,6182.75,6909.19
318,19,18,6169.2,6912.72
318,19,19,6155.65,6916.25
318,19,20,6142.1,6919.78
318,19,21,6128.55,6923.31
318,19,22,6115.01,6926.84
318,19,23,6101.46,6930.37
318,19,24,6087.91,6933.89
318,5A,1,6300.07,6544.34
318,5A,2,6277.32,6550.26
318,5A,3,6254.58,6556.19
318,5A,4,6231.84,6562.11
318,5A,5,6209.1,6568.03
318,5A,6,6186.36,6573.96
318,5A,7,6163.62,6579.88
318,5A,8,6140.88,6585.8
318,5A,9,6118.14,6591.73
318,5A,10,6095.39,6597.65
318,5A,11,6072.65,6603.57
318,5A,12,6049.91,6609.5
318,5A,13,6027.17,6615.42
318,1,1,6285.01,6419.09
318,1,2,6271.46,6422.62
318,1,3,6257.91,6426.15
318,1,4,6244.36,6429.68
318,1,5,6230.82,6433.2
318,1,6,6217.27,6436.73
318,1,7,6203.72,6440.26
318,1,8,6190.17,6443.79
318,1,9,6176.62,6447.32
318,1,10,6163.08,6450.85
318,1,11,6149.53,6454.38
318,1,12,6135.98,6457.91
318,1,13,6122.43,6461.44
318,1,14,6108.88,6464.97
318,1,15,6095.34,6468.49
318,1,16,6081.79,6472.02
318,1,17,6068.24,6475.55
318,1,18,6054.69,6479.08
318,1,19,6041.15,6482.61
318,1,20,6027.6,6486.14
318,1,21,6014.05,6489.67
318,1,22,6000.5,6493.2
318,1,23,5986.95,6496.73
318,1,24,5973.41,6500.26
318,2,1,6291.18,6442.8
318,2,2,6277.64,6446.33
318,2,3,6264.09,6449.86
318,2,4,6250.54,6453.38
318,2,5,6236.99,6456.91
318,2,6,6223.44,6460.44
318,2,7,6209.9,6463.97
318,2,8,6196.35,6467.5
318,2,9,6182.8,6471.03
318,2,10,6169.25,6474.56
318,2,11,6155.7,6478.09
318,2,12,6142.16,6481.62
318,2,13,6128.61,6485.15
318,2,14,6115.06,6488.67
318,2,15,6101.51,6492.2
318,2,16,6087.96,6495.73
318,2,17,6074.42,6499.26
318,2,18,6060.87,6502.79
318,2,19,6047.32,6506.32
318,2,20,6033.77,6509.85
318,2,21,6020.23,6513.38
318,2,22,6006.68,6516.91
318,2,23,5993.13,6520.44
318,2,24,5979.58,6523.96
318,3,1,6297.36,6466.51
318,3,2,6283.81,6470.04
318,3,3,6270.26,6473.56
318,3,4,6256.72,6477.09
318,3,5,6243.17,6480.62
318,3,6,6229.62,6484.15
318,3,7,6216.07,6487.68
318,3,8,6202.52,6491.21
318,3,9,6188.98,6494.74
318,3,10,6175.43,6498.27
318,3,11,6161.88,6501.8
318,3,12,6148.33,6505.33
318,3,13,6134.78,6508.85
318,3,14,6121.24,6512.38
318,3,15,6107.69,6515.91
318,3,16,6094.14,6519.44
318,3,17,6080.59,6522.97
318,3,18,6067.04,6526.5
318,3,19,6053.5,6530.03
318,3,20,6039.95,6533.56
318,3,21,6026.4,6537.09
318,3,22,6012.85,6540.62
318,3,23,5999.3,6544.14
318,3,24,5985.76,6547.67
318,4,1,6303.53,6490.22
318,4,2,6289.99,6493.74
318,4,3,6276.44,6497.27
318,4,4,6262.89,6500.8
318,4,5,6249.34,6504.33
318,4,6,6235.8,6507.86
318,4,7,6222.25,6511.39
318,4,8,6208.7,6514.92
318,4,9,6195.15,6518.45
318,4,10,6181.6,6521.98
318,4,11,6168.06,6525.51
318,4,12,6154.51,6529.03
318,4,13,6140.96,6532.56
318,4,14,6127.41,6536.09
318,4,15,6113.86,6539.62
318,4,16,6100.32,6543.15
318,4,17,6086.77,6546.68
318,4,18,6073.22,6550.21
318,4,19,6059.67,6553.74
318,4,20,6046.12,6557.27
318,4,21,6032.58,6560.8
318,4,22,6019.03,6564.32
318,4,23,6005.48,6567.85
318,4,24,5991.93,6571.38
318,9,1,6336.3,6616.02
318,9,2,6322.76,6619.55
318,9,3,6309.21,6623.08
318,9,4,6295.66,6626.6
318,9,5,6282.11,6630.13
318,9,6,6268.56,6633.66
318,9,7,6255.02,6637.19
318,9,8,6241.47,6640.72
318,9,9,6227.92,6644.25
318,9,16,6133.09,6668.95
318,9,17,6119.54,6672.48
318,9,18,6105.99,6676.01
318,9,19,6092.44,6679.54
318,9,20,6078.89,6683.07
318,9,21,6065.35,6686.6
318,9,22,6051.8,6690.13
318,9,23,6038.25,6693.66
318,9,24,6024.7,6697.18
318,20,1,6405.69,6876.44
318,20,2,6392.14,6879.97
318,20,3,6378.59,6883.5
318,20,4,6365.04,6887.02
318,20,5,6351.5,6890.55
318,20,6,6337.95,6894.08
318,20,7,6324.4,6897.61
318,20,8,6310.85,6901.14
318,20,9,6297.3,6904.67
318,20,10,6283.76,6908.2
318,20,11,6270.21,6911.73
318,20,12,6256.66,6915.26
318,20,13,6243.11,6918.79
318,20,14,6229.57,6922.31
318,20,15,6216.02,6925.84
318,20,16,6202.47,6929.37
318,20,17,6188.92,6932.9
318,20,18,6175.37,6936.43
318,20,19,6161.83,6939.96
318,20,20,6148.28,6943.49
318,20,21,6134.73,6947.02
318,20,22,6121.18,6950.55
318,20,23,6107.63,6954.07
318,20,24,6094.09,6957.6
318,10,1,6342.48,6639.73
318,10,2,6328.93,6643.26
318,10,3,6315.38,6646.78
318,10,4,6301.84,6650.31
318,10,5,6288.29,6653.84
318,10,6,6274.74,6657.37
318,10,7,6261.19,6660.9
318,10,8,6247.64,6664.43
318,10,9,6234.1,6667.96
318,10,10,6220.55,6671.49
318,10,11,6207,6675.02
318,10,12,6193.45,6678.55
318,10,13,6179.9,6682.07
318,10,14,6166.36,6685.6
318,10,15,6152.81,6689.13
318,10,16,6139.26,6692.66
318,10,17,6125.71,6696.19
318,10,18,6112.16,6699.72
318,10,19,6098.62,6703.25
318,10,20,6085.07,6706.78
318,10,21,6071.52,6710.31
318,10,22,6057.97,6713.84
318,10,23,6044.43,6717.36
318,10,24,6030.88,6720.89
318,21,1,6411.86,6900.15
318,21,2,6398.32,6903.68
318,21,3,6384.77,6907.2
318,21,4,6371.22,6910.73
318,21,5,6357.67,6914.26
318,21,6,6344.12,6917.79
318,21,7,6330.58,6921.32
318,21,8,6317.03,6924.85
318,21,9,6303.48,6928.38
318,21,10,6289.93,6931.91
318,21,11,6276.38,6935.44
318,21,12,6262.84,6938.96
318,21,13,6249.29,6942.49
318,21,14,6235.74,6946.02
318,21,15,6222.19,6949.55
318,21,16,6208.65,6953.08
318,21,17,6195.1,6956.61
318,21,18,6181.55,6960.14
318,21,19,6168,6963.67
318,21,20,6154.45,6967.2
318,21,21,6140.91,6970.73
318,21,22,6127.36,6974.25
318,21,23,6113.81,6977.78
318,21,24,6100.26,6981.31
PL7,1,1,2701.36,4717.65
PL7,1,2,2699.2,4701.07
PL7,1,3,2697.06,4684.49
PL7,1,4,2694.9,4667.92
PL7,1,5,2692.75,4651.34
PL7,1,6,2690.6,4634.79
PL7,1,7,2688.44,4618.22
PL7,1,8,2686.29,4601.65
PL7,2A,1,2681.72,4719.33
PL7,2A,2,2678.41,4696.24
PL7,2A,3,2675.41,4673.11
PL7,2A,4,2672.4,4649.99
PL7,2A,5,2669.4,4626.84
PL7,2A,6,2666.96,4603.69
319,22,1,5971.58,7036.28
319,22,2,5957.48,7039.23
319,22,3,5943.39,7042.17
319,22,4,5929.29,7045.12
319,22,5,5915.19,7048.06
319,22,6,5901.1,7051
319,22,7,5887,7053.95
319,22,8,5872.91,7056.89
319,22,9,5858.81,7059.84
319,22,10,5844.72,7062.78
319,22,11,5830.62,7065.73
319,22,12,5816.2,7065.68
319,22,13,5801.8,7065.88
319,22,14,5787.4,7066.08
319,22,15,5773,7066.28
319,22,16,5758.6,7066.49
319,23,1,5977.14,7060.25
319,23,2,5962.77,7063.35
319,23,3,5948.4,7066.46
319,23,4,5934.03,7069.56
319,23,5,5919.66,7072.67
319,23,6,5905.29,7075.77
319,23,7,5890.92,7078.87
319,23,8,5876.55,7081.98
319,23,9,5862.19,7085.08
319,23,10,5847.82,7088.19
319,23,11,5833.45,7091.29
319,23,12,5818.44,7090.74
319,23,13,5803.75,7091.05
319,23,14,5789.05,7091.35
319,23,15,5774.35,7091.66
319,23,16,5759.66,7091.97
319,24,1,5983.63,7083.82
319,24,2,5969.93,7086.68
319,24,3,5956.23,7089.55
319,24,4,5942.52,7092.41
319,24,5,5928.82,7095.27
319,24,6,5915.11,7098.13
319,24,7,5901.41,7101
319,24,8,5887.7,7103.86
319,24,9,5874,7106.72
319,24,10,5860.3,7109.59
319,24,11,5804.21,7113.19
319,24,12,5790.21,7113.14
319,24,13,5776.21,7113.1
319,24,14,5762.21,7113.05
319,25,1,6001.7,7105.07
319,25,2,5988,7107.94
319,25,3,5974.29,7110.8
319,25,4,5960.59,7113.66
319,25,5,5946.89,7116.53
319,25,6,5933.18,7119.39
319,25,7,5919.48,7122.25
319,25,8,5905.77,7125.12
319,25,9,5892.07,7127.98
319,25,10,5878.36,7130.84
319,25,11,5864.66,7133.7
319,25,12,5807.19,7135.9
319,25,13,5793.19,7135.85
319,25,14,5779.19,7135.8
319,25,15,5765.19,7135.76
319,25,16,5751.19,7135.71
319,25,17,5737.19,7135.66
319,10,1,5898.16,6751.27
319,10,2,5884.56,6754.11
319,10,3,5870.95,6756.96
319,10,4,5857.34,6759.8
319,10,5,5843.74,6762.64
319,10,6,5830.13,6765.48
319,10,7,5816.52,6768.33
319,10,8,5802.92,6771.17
319,10,9,5789.08,6771.9
319,10,10,5775.18,6772.09
319,10,11,5761.28,6772.29
319,11,1,5903.6,6775.16
319,11,2,5889.61,6778.09
319,11,3,5875.61,6781.01
319,11,4,5861.61,6783.94
319,11,5,5847.61,6786.86
319,11,6,5833.61,6789.78
319,11,7,5819.62,6792.71
319,11,8,5805.62,6795.63
319,11,9,5791.31,6795.76
319,11,10,5777.02,6796.46
319,11,11,5762.72,6796.66
319,12,1,5909.93,6798.87
319,12,2,5896.42,6801.69
319,12,3,5882.91,6804.52
319,12,4,5869.4,6807.34
319,12,5,5855.89,6810.16
319,12,6,5842.38,6812.98
319,12,7,5828.87,6815.8
319,12,8,5815.37,6818.63
319,12,9,5801.64,6819.51
319,12,10,5787.86,6820.7
319,12,11,5774.06,6820.9
319,12,12,5760.26,6821.09
319,13,1,5915.27,6822.78
319,13,2,5901.27,6825.71
319,13,3,5887.27,6828.63
319,13,4,5873.27,6831.56
319,13,5,5859.28,6834.48
319,13,6,5845.28,6837.41
319,13,7,5831.28,6840.33
319,13,8,5817.28,6843.25
319,13,9,5803.29,6846.18
319,13,10,5788.95,6846.06
319,13,11,5774.65,6846.26
319,13,12,5760.36,6846.46
319,14,1,5920.51,6846.72
319,14,2,5905.93,6849.76
319,14,3,5891.34,6852.81
319,14,4,5876.76,6855.86
319,14,5,5862.17,6858.91
319,14,6,5847.59,6861.95
319,14,7,5833,6865
319,14,8,5818.42,6868.05
319,14,9,5803.83,6871.09
319,14,10,5788.79,6869.96
319,14,11,5773.89,6870.17
319,14,12,5758.99,6870.37
319,15,1,5926.93,6870.41
319,15,2,5912.94,6873.33
319,15,3,5898.94,6876.25
319,15,4,5884.94,6879.18
319,15,5,5870.94,6882.1
319,15,6,5856.94,6885.03
319,15,7,5842.95,6887.95
319,15,8,5828.95,6890.88
319,15,9,5814.95,6893.8
319,15,10,5800.62,6893.68
319,15,11,5786.32,6893.88
319,15,12,5772.02,6894.08
319,15,13,5757.72,6894.29
319,16,1,5937.17,6893.3
319,16,2,5923.66,6896.12
319,16,3,5910.15,6898.94
319,16,4,5896.65,6901.76
319,16,5,5883.14,6904.58
319,16,6,5869.63,6907.41
319,16,7,5856.12,6910.23
319,16,8,5842.61,6913.05
319,16,9,5829.1,6915.87
319,16,10,5815.45,6917.37
319,16,11,5801.65,6917.56
319,16,12,5787.85,6917.76
319,16,13,5774.05,6917.95
319,16,14,5760.25,6918.14
319,17,1,5942.81,6917.15
319,17,2,5928.91,6920.05
319,17,3,5915.01,6922.95
319,17,4,5901.11,6925.86
319,17,5,5887.21,6928.76
319,17,6,5873.31,6931.67
319,17,7,5859.41,6934.57
319,17,8,5845.51,6937.47
319,17,9,5831.61,6940.38
319,17,10,5817.48,6941.23
319,17,11,5803.28,6941.43
319,17,12,5789.08,6941.63
319,17,13,5774.89,6941.83
319,17,14,5760.69,6942.03
319,18,1,5947.95,6941.1
319,18,2,5933.56,6944.11
319,18,3,5919.18,6947.11
319,18,4,5904.79,6950.12
319,18,5,5890.4,6953.12
319,18,6,5876.01,6956.13
319,18,7,5861.62,6959.14
319,18,8,5847.23,6962.14
319,18,9,5832.84,6965.15
319,18,10,5818.45,6968.16
319,18,11,5803.69,6967.8
319,18,12,5788.99,6968.01
319,18,13,5774.29,6968.21
319,18,14,5759.59,6968.42
319,19,1,5953.49,6964.97
319,19,2,5938.82,6968.04
319,19,3,5924.16,6971.12
319,19,4,5909.55,6974.19
319,19,5,5894.99,6977.26
319,19,6,5880.25,6980.33
319,19,7,5865.43,6983.42
319,19,8,5850.38,6986.52
319,19,9,5835.78,6989.6
319,19,10,5821.48,6992.64
319,19,11,5805.58,6991.66
319,19,12,5790.81,6991.89
319,19,13,5775.31,6992.06
319,19,14,5760.9,6992.27
319,1,1,5840.14,6530.57
319,1,2,5826.44,6533.43
319,1,3,5812.74,6536.3
319,1,4,5799.03,6539.16
319,1,5,5785.33,6542.02
319,1,6,5771.81,6542.36
319,1,7,5757.81,6542.55
319,2,1,5845,6554.59
319,2,2,5830.31,6557.65
319,2,3,5815.63,6560.72
319,2,4,5800.95,6563.79
319,2,5,5786.27,6566.86
319,2,6,5771.64,6566.25
319,2,7,5756.64,6566.46
319,3,1,5851.81,6578.19
319,3,2,5838.1,6581.06
319,3,3,5824.4,6583.92
319,3,4,5810.7,6586.78
319,3,5,5796.99,6589.64
319,3,6,5783.47,6589.98
319,3,7,5769.47,6590.18
319,3,8,5755.47,6590.37
319,4,1,5857.64,6602
319,4,2,5843.06,6605.05
319,4,3,5828.47,6608.1
319,4,4,5813.89,6611.14
319,4,5,5799.3,6614.19
319,4,6,5784.8,6613.85
319,4,7,5769.91,6614.06
319,4,8,5755.01,6614.27
319,5,1,5863.47,6625.81
319,5,2,5849.77,6628.68
319,5,3,5836.07,6631.54
319,5,4,5822.36,6634.4
319,5,5,5808.66,6637.27
319,5,6,5794.95,6640.13
319,5,7,5781.41,6640.27
319,5,8,5767.41,6640.47
319,5,9,5753.41,6640.67
319,6,1,5853.64,6652.9
319,6,2,5839.94,6655.76
319,6,3,5826.24,6658.62
319,6,4,5812.53,6661.48
319,6,5,5798.42,6662.39
319,6,6,5785.5,6663.78
319,6,7,5771.5,6663.98
319,7,1,5857.03,6677.22
319,7,2,5843.33,6680.08
319,7,3,5829.62,6682.94
319,7,4,5815.92,6685.81
319,7,5,5801.8,6686.71
319,7,6,5788.83,6687.63
319,7,7,5774.83,6687.82
319,8,1,5860.9,6701.44
319,8,2,5847.2,6704.3
319,8,3,5833.5,6707.16
319,8,4,5819.79,6710.03
319,8,5,5805.68,6710.93
319,8,6,5792.66,6711.47
319,8,7,5778.66,6711.66
319,9,1,5891.84,6727.56
319,9,2,5877.74,6730.51
319,9,3,5863.65,6733.45
319,9,4,5849.55,6736.4
319,9,5,5835.46,6739.34
319,9,6,5821.36,6742.29
319,9,7,5807.27,6745.23
319,9,8,5792.87,6745.47
319,9,9,5778.47,6745.68
319,9,10,5764.08,6745.88
319,20,1,5959.81,6988.68
319,20,2,5945.62,6991.65
319,20,3,5931.43,6994.61
319,20,4,5917.23,6997.58
319,20,5,5903.04,7000.54
319,20,6,5888.85,7003.51
319,20,7,5874.65,7006.47
319,20,8,5860.46,7009.44
319,20,9,5846.27,7012.4
319,20,10,5832.07,7015.37
319,20,11,5817.55,7015.39
319,20,12,5803.06,7015.59
319,20,13,5788.56,7015.8
319,20,14,5774.06,7016
319,20,15,5759.56,7016.21
319,21,1,5966.14,7012.39
319,21,2,5952.43,7015.25
319,21,3,5938.73,7018.11
319,21,4,5925.02,7020.98
319,21,5,5911.32,7023.84
319,21,6,5897.62,7026.7
319,21,7,5883.91,7029.57
319,21,8,5870.21,7032.43
319,21,9,5856.5,7035.29
319,21,10,5842.8,7038.16
319,21,11,5829.09,7041.02
319,21,12,5815.16,7041.8
319,21,13,5801.16,7042
319,21,14,5787.16,7042.19
319,21,15,5773.17,7042.39
319,21,16,5759.17,7042.59
PL2,1,1,3542.87,5754.5
PL2,1,2,3529.32,5747
PL2,1,3,3515.77,5739.5
PL2,1,4,3502.21,5732
PL2,1,5,3488.66,5724.49
PL2,1,6,3475.1,5717
PL2,1,7,3461.55,5709.49
PL2,1,8,3447.99,5701.99
PL2,1,9,3434.43,5694.49
PL2,1,10,3420.91,5687
PL2,2,1,3533.53,5771.4
PL2,2,2,3519.97,5763.91
PL2,2,3,3506.42,5756.41
PL2,2,4,3492.87,5748.9
PL2,2,5,3479.31,5741.4
PL2,2,6,3465.75,5733.9
PL2,2,7,3452.2,5726.39
PL2,2,8,3438.64,5718.89
PL2,2,9,3425.08,5711.39
PL2,2,10,3411.56,5703.9
PL2,3,1,3524.18,5788.3
PL2,3,2,3510.56,5780.77
PL2,3,3,3496.94,5773.23
PL2,3,4,3483.31,5765.69
PL2,3,5,3469.69,5758.15
PL2,3,6,3456.07,5750.61
PL2,3,7,3442.46,5743.08
PL2,3,8,3428.84,5735.54
PL2,3,9,3415.22,5728.01
PL2,3,10,3401.6,5720.46
PL2,3,11,3387.98,5712.93
PL2,3,12,3374.37,5705.4
PL2,4,1,3514.84,5805.2
PL2,4,2,3501.28,5797.71
PL2,4,3,3487.72,5790.2
PL2,4,4,3474.17,5782.7
PL2,4,5,3460.61,5775.19
PL2,4,6,3447.06,5767.7
PL2,4,7,3433.51,5760.2
PL2,4,8,3419.96,5752.7
PL2,4,9,3406.41,5745.2
PL2,4,10,3392.85,5737.69
PL2,4,11,3379.29,5730.2
PL2,4,12,3365.75,5722.7
320,11,1,5592.95,6792.2
320,11,2,5578.95,6792.2
320,11,3,5564.95,6792.2
320,11,4,5550.95,6792.2
320,11,5,5536.95,6792.2
320,11,6,5522.95,6792.2
320,11,7,5508.95,6792.2
320,11,8,5494.95,6792.2
320,11,9,5480.95,6792.2
320,11,10,5466.95,6792.2
320,11,11,5452.95,6792.2
320,11,12,5438.95,6792.2
320,11,13,5424.95,6792.2
320,11,14,5410.95,6792.2
320,11,15,5396.95,6792.2
320,11,16,5382.95,6792.2
320,11,17,5368.95,6792.2
320,11,18,5354.95,6792.2
320,11,19,5340.95,6792.2
320,11,20,5326.95,6792.2
320,11,21,5312.95,6792.2
320,11,22,5298.95,6792.2
320,22,1,5593.95,7061.7
320,22,2,5579.95,7061.7
320,22,3,5565.95,7061.7
320,22,4,5551.95,7061.7
320,22,5,5537.95,7061.7
320,22,6,5523.95,7061.7
320,22,7,5509.95,7061.7
320,22,8,5495.95,7061.7
320,22,9,5481.95,7061.7
320,22,10,5467.95,7061.7
320,22,11,5453.95,7061.7
320,22,12,5439.95,7061.7
320,22,13,5425.95,7061.7
320,22,14,5411.95,7061.7
320,22,15,5397.95,7061.7
320,22,16,5383.95,7061.7
320,22,17,5369.95,7061.7
320,22,18,5355.95,7061.7
320,22,19,5341.95,7061.7
320,22,20,5327.95,7061.7
320,22,21,5313.95,7061.7
320,22,22,5299.95,7061.7
320,12,1,5592.95,6816.7
320,12,2,5578.95,6816.7
320,12,3,5564.95,6816.7
320,12,4,5550.95,6816.7
320,12,5,5536.95,6816.7
320,12,6,5522.95,6816.7
320,12,7,5508.95,6816.7
320,12,8,5494.95,6816.7
320,12,9,5480.95,6816.7
320,12,10,5466.95,6816.7
320,12,11,5452.95,6816.7
320,12,12,5438.95,6816.7
320,12,13,5424.95,6816.7
320,12,14,5410.95,6816.7
320,12,15,5396.95,6816.7
320,12,16,5382.95,6816.7
320,12,17,5368.95,6816.7
320,12,18,5354.95,6816.7
320,12,19,5340.95,6816.7
320,12,20,5326.95,6816.7
320,12,21,5312.95,6816.7
320,12,22,5298.95,6816.7
320,23,1,5593.95,7086.2
320,23,2,5579.95,7086.2
320,23,3,5565.95,7086.2
320,23,4,5551.95,7086.2
320,23,5,5537.95,7086.2
320,23,6,5523.95,7086.2
320,23,7,5509.95,7086.2
320,23,8,5495.95,7086.2
320,23,9,5481.95,7086.2
320,23,10,5467.95,7086.2
320,23,11,5453.95,7086.2
320,23,12,5439.95,7086.2
320,23,13,5425.95,7086.2
320,23,14,5411.95,7086.2
320,23,15,5397.95,7086.2
320,23,16,5383.95,7086.2
320,23,17,5369.95,7086.2
320,23,18,5355.95,7086.2
320,23,19,5341.95,7086.2
320,23,20,5327.95,7086.2
320,23,21,5313.95,7086.2
320,23,22,5299.95,7086.2
320,13,1,5592.95,6841.2
320,13,2,5578.95,6841.2
320,13,3,5564.95,6841.2
320,13,4,5550.95,6841.2
320,13,5,5536.95,6841.2
320,13,6,5522.95,6841.2
320,13,7,5508.95,6841.2
320,13,8,5494.95,6841.2
320,13,9,5480.95,6841.2
320,13,10,5466.95,6841.2
320,13,11,5452.95,6841.2
320,13,12,5438.95,6841.2
320,13,13,5424.95,6841.2
320,13,14,5410.95,6841.2
320,13,15,5396.95,6841.2
320,13,16,5382.95,6841.2
320,13,17,5368.95,6841.2
320,13,18,5354.95,6841.2
320,13,19,5340.95,6841.2
320,13,20,5326.95,6841.2
320,13,21,5312.95,6841.2
320,13,22,5298.95,6841.2
320,24,1,5593.95,7110.7
320,24,2,5579.95,7110.7
320,24,3,5565.95,7110.7
320,24,4,5551.95,7110.7
320,24,5,5537.95,7110.7
320,24,6,5523.95,7110.7
320,24,7,5509.95,7110.7
320,24,8,5495.95,7110.7
320,24,9,5481.95,7110.7
320,24,10,5467.95,7110.7
320,24,11,5453.95,7110.7
320,24,12,5439.95,7110.7
320,24,13,5425.95,7110.7
320,24,14,5386.95,7110.7
320,24,15,5372.95,7110.7
320,24,16,5358.95,7110.7
320,24,17,5344.95,7110.7
320,24,18,5330.95,7110.7
320,24,19,5316.95,7110.7
320,24,20,5302.95,7110.7
320,25,1,5606.45,7135.2
320,25,2,5592.45,7135.2
320,25,3,5578.45,7135.2
320,25,4,5564.45,7135.2
320,25,5,5550.45,7135.2
320,25,6,5536.45,7135.2
320,25,7,5522.45,7135.2
320,25,8,5508.45,7135.2
320,25,9,5494.45,7135.2
320,25,10,5480.45,7135.2
320,25,11,5466.45,7135.2
320,25,12,5452.45,7135.2
320,25,13,5438.45,7135.2
320,25,14,5424.45,7135.2
320,25,15,5384.95,7135.2
320,25,16,5370.95,7135.2
320,25,17,5356.95,7135.2
320,25,18,5342.95,7135.2
320,25,19,5328.95,7135.2
320,25,20,5314.95,7135.2
320,25,21,5300.95,7135.2
320,25,22,5286.95,7135.2
320,25,23,5272.95,7135.2
320,14,1,5592.95,6865.7
320,14,2,5578.95,6865.7
320,14,3,5564.95,6865.7
320,14,4,5550.95,6865.7
320,14,5,5536.95,6865.7
320,14,6,5522.95,6865.7
320,14,7,5508.95,6865.7
320,14,8,5494.95,6865.7
320,14,9,5480.95,6865.7
320,14,10,5466.95,6865.7
320,14,11,5452.95,6865.7
320,14,12,5438.95,6865.7
320,14,13,5424.95,6865.7
320,14,14,5410.95,6865.7
320,14,15,5396.95,6865.7
320,14,16,5382.95,6865.7
320,14,17,5368.95,6865.7
320,14,18,5354.95,6865.7
320,14,19,5340.95,6865.7
320,14,20,5326.95,6865.7
320,14,21,5312.95,6865.7
320,14,22,5298.95,6865.7
320,15,1,5592.95,6890.2
320,15,2,5578.95,6890.2
320,15,3,5564.95,6890.2
320,15,4,5550.95,6890.2
320,15,5,5536.95,6890.2
320,15,6,5522.95,6890.2
320,15,7,5508.95,6890.2
320,15,8,5494.95,6890.2
320,15,9,5480.95,6890.2
320,15,10,5466.95,6890.2
320,15,11,5452.95,6890.2
320,15,12,5438.95,6890.2
320,15,13,5424.95,6890.2
320,15,14,5410.95,6890.2
320,15,15,5396.95,6890.2
320,15,16,5382.95,6890.2
320,15,17,5368.95,6890.2
320,15,18,5354.95,6890.2
320,15,19,5340.95,6890.2
320,15,20,5326.95,6890.2
320,15,21,5312.95,6890.2
320,15,22,5298.95,6890.2
320,16,1,5593.95,6914.7
320,16,2,5579.95,6914.7
320,16,3,5565.95,6914.7
320,16,4,5551.95,6914.7
320,16,5,5537.95,6914.7
320,16,6,5523.95,6914.7
320,16,7,5509.95,6914.7
320,16,8,5495.95,6914.7
320,16,9,5481.95,6914.7
320,16,10,5467.95,6914.7
320,16,11,5453.95,6914.7
320,16,12,5439.95,6914.7
320,16,13,5425.95,6914.7
320,16,14,5411.95,6914.7
320,16,15,5397.95,6914.7
320,16,16,5383.95,6914.7
320,16,17,5369.95,6914.7
320,16,18,5355.95,6914.7
320,16,19,5341.95,6914.7
320,16,20,5327.95,6914.7
320,16,21,5313.95,6914.7
320,16,22,5299.95,6914.7
320,17,1,5593.95,6939.2
320,17,2,5579.95,6939.2
320,17,3,5565.95,6939.2
320,17,4,5551.95,6939.2
320,17,5,5537.95,6939.2
320,17,6,5523.95,6939.2
320,17,7,5509.95,6939.2
320,17,8,5495.95,6939.2
320,17,9,5481.95,6939.2
320,17,10,5467.95,6939.2
320,17,11,5453.95,6939.2
320,17,12,5439.95,6939.2
320,17,13,5425.95,6939.2
320,17,14,5411.95,6939.2
320,17,15,5397.95,6939.2
320,17,16,5383.95,6939.2
320,17,17,5369.95,6939.2
320,17,18,5355.95,6939.2
320,17,19,5341.95,6939.2
320,17,20,5327.95,6939.2
320,17,21,5313.95,6939.2
320,17,22,5299.95,6939.2
320,18,1,5593.95,6963.7
320,18,2,5579.95,6963.7
320,18,3,5565.95,6963.7
320,18,4,5551.95,6963.7
320,18,5,5537.95,6963.7
320,18,6,5523.95,6963.7
320,18,7,5509.95,6963.7
320,18,8,5495.95,6963.7
320,18,9,5481.95,6963.7
320,18,10,5467.95,6963.7
